stop_id,stop_name                                                       ,stop_lat  ,stop_lon
80189  ,S 164th St & Military Rd S                                      ,47.4563484,-122.280571
8020   ,Waters Ave S & S Roxbury St                                     ,47.5168686,-122.258278
80240  ,S 170th St & Military Rd S                                      ,47.4511032,-122.278236
80250  ,S 170th St & 51st Ave S                                         ,47.4510956,-122.273933
80260  ,51st Ave S & S 170th St                                         ,47.4514122,-122.270378
80270  ,51st Ave S & S 168th St                                         ,47.4531326,-122.270409
80280  ,51st Ave S & S 166th St                                         ,47.4546928,-122.270409
80290  ,51st Ave S & S 164th St                                         ,47.4565811,-122.270416
8030   ,Waters Ave S & S Carver St                                      ,47.5181046,-122.259903
80300  ,51st Ave S & S 160th St                                         ,47.4593124,-122.270432
80310  ,S 160th St & 53rd Ave S                                         ,47.4583549,-122.267906
80320  ,53rd Ave S & Klickitat Dr                                       ,47.4608421,-122.267754
80322  ,I-405 & NE 30th St                                              ,47.5187454,-122.19783
80332  ,Lake Washington Blvd SE & SE 59th St                            ,47.5503273,-122.189896
80334  ,SE 60th St & 114th Pl SE                                        ,47.549511 ,-122.187622
80380  ,Factoria Blvd SE & SE Newport Way                               ,47.568531 ,-122.169334
80390  ,Factoria Blvd SE & SE 41st Ln                                   ,47.5705376,-122.169373
8040   ,57th Ave S & Waters Ave S                                       ,47.5195274,-122.261482
80400  ,Factoria Blvd SE & SE 40th Ln                                   ,47.5734825,-122.16935
80412  ,Factoria Blvd SE & SE 38th St                                   ,47.5767708,-122.169334
80414  ,112th Ave NE & NE 91st St                                       ,47.6830406,-122.190468
80431  ,Federal Way TC - Bay 1                                          ,47.3175049,-122.304008
80432  ,Federal Way TC - Bay 2                                          ,47.3175125,-122.304779
80433  ,Federal Way TC - Bay 3                                          ,47.3175087,-122.305092
80437  ,Federal Way TC - Bay 7                                          ,47.3175545,-122.304787
80438  ,Federal Way TC - Bay 8                                          ,47.317543 ,-122.304131
80439  ,Federal Way TC - Bay 9                                          ,47.3175316,-122.303833
80448  ,S 312th St & Pacific Hwy S                                      ,47.3223228,-122.312607
80450  ,S 312th St & 20th Ave S                                         ,47.3222771,-122.30751
80451  ,23rd Ave S & S 320th St                                         ,47.3165817,-122.303146
80452  ,S 312th St & 23rd Ave S                                         ,47.322258 ,-122.304504
80454  ,28th Ave S & S 312th St                                         ,47.3225136,-122.297577
80455  ,23rd Ave S & S 319th Pl                                         ,47.31633  ,-122.303093
80457  ,23rd Ave S & S 314th St                                         ,47.3199272,-122.304024
80458  ,S 317th St & 26th Ave S                                         ,47.3178406,-122.299789
80462  ,S 317th St & 26th Ave S                                         ,47.3176994,-122.299301
80464  ,28th Ave S & S 312th St                                         ,47.3220596,-122.297401
80468  ,S 312th St & 23rd Ave S                                         ,47.3223953,-122.304527
80470  ,S 312th St & 20th Ave S                                         ,47.322422 ,-122.308571
80472  ,S 312th St & Pacific Hwy S                                      ,47.3224754,-122.313187
80474  ,S 312th St & 13th Ave S                                         ,47.3224754,-122.316551
80476  ,S 312th St & 10th Ave S                                         ,47.3224831,-122.320824
80477  ,23rd Ave S & S 314th St                                         ,47.3200912,-122.304214
80480  ,2nd Ave SE & SE Andrews St                                      ,47.529274 ,-122.033043
80484  ,Front St S & SE Andrews St                                      ,47.5294914,-122.036461
80485  ,E Sunset Way & Rainier Blvd S                                   ,47.5300255,-122.034233
80486  ,Front St S & E Sunset Way                                       ,47.5295029,-122.036667
80488  ,2nd Ave SE & SE Andrews St                                      ,47.5290604,-122.032852
80489  ,112th Ave NE & NE 2nd St                                        ,47.6122322,-122.190781
80492  ,112th Ave NE & NE 4th St                                        ,47.6126251,-122.190987
80496  ,Avondale Way NE & 170th Pl NE                                   ,47.6728363,-122.11203
80497  ,NE 4th St & 114th Ave NE                                        ,47.6137848,-122.190125
80498  ,Avondale Way NE & NE Redmond Way                                ,47.6723747,-122.115005
8050   ,Rainier Ave S & Seward Park Ave S                               ,47.5200996,-122.263481
80501  ,NE 120th St & 131st Ln NE                                       ,47.7074928,-122.166435
80505  ,120th Ave NE & NE 85th St                                       ,47.6786346,-122.180641
80506  ,NE 120th St & Slater Ave NE                                     ,47.7076912,-122.171028
80509  ,132nd Ave NE & NE 117th St                                      ,47.7042999,-122.164528
80510  ,132nd Ave NE & NE 114th St                                      ,47.7028389,-122.164566
80512  ,132nd Ave NE & NE 112th St                                      ,47.7008362,-122.164619
80514  ,132nd Ave NE & NE 114th St                                      ,47.7028999,-122.16436
80515  ,132nd Ave NE & NE 117th St                                      ,47.7042999,-122.164322
80518  ,NE 120th St & 128th Way NE                                      ,47.7077484,-122.168922
80519  ,NE 120th St & 131st Ln NE                                       ,47.7076378,-122.166451
80565  ,116th Ave SE & SE 1st St                                        ,47.6087303,-122.185577
80566  ,123rd Ave SE & SE 17th Pl                                       ,47.5964661,-122.175591
80570  ,116th Ave SE & SE 1st St                                        ,47.6089058,-122.185387
80571  ,116th Ave NE & NE 2nd Pl                                        ,47.6119118,-122.185654
80572  ,116th Ave NE & NE 2nd Pl                                        ,47.6115265,-122.185455
80580  ,W James St & Lincoln Ave N                                      ,47.3866386,-122.242744
80590  ,W James St & 4th Ave N                                          ,47.3866043,-122.238792
80600  ,W James St & 1st Ave N                                          ,47.3865929,-122.233727
80610  ,Central Ave N & E Meeker St                                     ,47.3818855,-122.230972
80620  ,Central Ave N & E James St                                      ,47.3872261,-122.230995
80630  ,Central Ave N & E George St                                     ,47.3908577,-122.230957
80640  ,Central Ave N & S 228th St                                      ,47.3967552,-122.227936
80642  ,84th Ave S & S 224th St                                         ,47.4017334,-122.227921
80650  ,SW Grady Way & Rainier Ave S                                    ,47.4706421,-122.21904
80663  ,Lind Ave SW & SW 27th St                                        ,47.4552994,-122.223373
80665  ,Lind Ave SW & SW 29th St                                        ,47.4520493,-122.223427
80666  ,Lind Ave SW & SW 41st St                                        ,47.4441376,-122.223839
80667  ,Lind Ave SW & SW 34th St                                        ,47.4499168,-122.22348
80668  ,Lind Ave SW & SW 16th St                                        ,47.46595  ,-122.223267
80669  ,Lind Ave SW & SW 34th St                                        ,47.4490013,-122.223701
80680  ,Interurban Ave S & Fort Dent Way                                ,47.466011 ,-122.24942
80692  ,Interurban Ave S & S 147th St                                   ,47.4715996,-122.254463
8070   ,Rainier Ave S & 52nd Ave S                                      ,47.5199165,-122.267807
80700  ,Interurban Ave S & 58th Ave S                                   ,47.4762535,-122.258781
80710  ,Interurban Ave S & 52nd Ave S - Bay 1                           ,47.4821815,-122.267822
80720  ,Interurban Ave S & 52nd Ave S - Bay 2                           ,47.4820709,-122.267944
80730  ,Interurban Ave S & 58th Ave S                                   ,47.47649  ,-122.259491
80742  ,Interurban Ave S & S 147th St                                   ,47.4713631,-122.254547
80761  ,Lind Ave SW & SW Grady Way                                      ,47.4696045,-122.223457
80762  ,Lind Ave SW & SW 16th St                                        ,47.4657936,-122.223473
80763  ,Lind Ave SW & SW 39th St                                        ,47.4459572,-122.223785
80764  ,Lind Ave SW & SW 41st St                                        ,47.4435844,-122.224045
80765  ,Lind Ave SW & SW 39th St                                        ,47.4459572,-122.223595
80766  ,Lind Ave SW & SW 21st St                                        ,47.4601669,-122.223511
80767  ,Lind Ave SW & SW 21st St                                        ,47.4609337,-122.223305
80768  ,Lind Ave SW & SW 16th St                                        ,47.4662666,-122.223457
80769  ,Lind Ave SW & SW 29th St                                        ,47.451889 ,-122.223633
80772  ,Lind Ave SW & SW 27th St                                        ,47.4557076,-122.223564
80780  ,Central Ave N & S 228th St                                      ,47.3966484,-122.228142
80790  ,Central Ave N & E George St                                     ,47.3909035,-122.231148
8080   ,Rainier Ave S & S Fisher Pl                                     ,47.521328 ,-122.269897
80820  ,W James St & 4th Ave N                                          ,47.386734 ,-122.237785
80862  ,8th St NE & Harvey Rd NE                                        ,47.315197 ,-122.213249
80890  ,E Main St & D St NE                                             ,47.3076553,-122.223862
8090   ,Rainier Ave S & S Henderson St                                  ,47.5232239,-122.26989
80918  ,17th St SE & B St SE                                            ,47.293541 ,-122.226868
80932  ,M St SE & 29th St SE                                            ,47.2823906,-122.213455
80966  ,M St SE & 33rd St SE                                            ,47.2787247,-122.213295
80968  ,M St SE & 29th St SE                                            ,47.2824821,-122.213249
80977  ,17th St SE & J St SE                                            ,47.2937622,-122.216599
80978  ,17th St SE & G St SE                                            ,47.2937431,-122.219315
80980  ,17th St SE & F St SE                                            ,47.2937164,-122.22261
80982  ,17th St SE & B St SE                                            ,47.2936821,-122.226952
8100   ,Rainier Ave S & Cloverdale Pl S                                 ,47.5259705,-122.26989
8110   ,Rainier Ave S & S Rose St                                       ,47.5297279,-122.269897
81100  ,2nd St SE & B St SE                                             ,47.3057327,-122.227417
81103  ,Boundary Blvd & O St SW                                         ,47.2936478,-122.250175
81106  ,C St SW & 8th St SW                                             ,47.3007278,-122.232445
81110  ,Algona Blvd N & 10th Ave N                                      ,47.2911301,-122.25515
81114  ,Algona Blvd N & 8th Ave N                                       ,47.2887154,-122.255081
81115  ,Algona Blvd N & Broadway                                        ,47.2865105,-122.255585
81117  ,Main St & 5th Ave N                                             ,47.2839737,-122.25425
81122  ,Main St & 2nd Ave N                                             ,47.2807617,-122.252129
81126  ,Milwaukee Blvd S & Warde St                                     ,47.278286 ,-122.250053
81130  ,Milwaukee Blvd S & 3rd Ave S                                    ,47.2753563,-122.250076
81132  ,Milwaukee Blvd S & 4th Ave S                                    ,47.2741089,-122.250107
81144  ,3rd Ave SE & Milwaukee Blvd S                                   ,47.2645645,-122.249519
81146  ,3rd Ave SE & Butte Ave                                          ,47.2645874,-122.24485
81152  ,Pacific Ave S & 1st Ave SE                                      ,47.2677727,-122.239639
81154  ,Pacific Ave S & 3rd Ave SE                                      ,47.2650719,-122.2397
81156  ,3rd Ave SE & Hawthorne Ave                                      ,47.2647285,-122.242241
81158  ,3rd Ave SE & Butte Ave                                          ,47.2647247,-122.245117
81160  ,3rd Ave SE & Milwaukee Blvd S                                   ,47.264698 ,-122.249947
81170  ,Milwaukee Blvd S & Ellingson Rd                                 ,47.2723083,-122.249931
81172  ,Milwaukee Blvd S & 4th Ave S                                    ,47.2742195,-122.249901
81174  ,Milwaukee Blvd S & 3rd Ave S                                    ,47.2755203,-122.249878
81178  ,Milwaukee Blvd S & Warde St                                     ,47.2786446,-122.249832
81182  ,Main St & 2nd Ave N                                             ,47.2809753,-122.252045
81186  ,Main St & 5th Ave N                                             ,47.2840576,-122.254082
81188  ,Main St & Broadway                                              ,47.2862625,-122.255501
81190  ,Algona Blvd N & 8th Ave N                                       ,47.2888298,-122.25489
81194  ,Algona Blvd N & 10th Ave N                                      ,47.2911224,-122.254944
81195  ,O St SW & Boundary Rd SW                                        ,47.2937317,-122.249817
81199  ,C St SW & Highway 18                                            ,47.3031044,-122.232414
81200  ,S Division St & 3rd St SE                                       ,47.3043289,-122.229713
81201  ,2nd St SE & A St SE                                             ,47.3055687,-122.228821
81205  ,2nd St SE & B St SE                                             ,47.3055992,-122.227119
81230  ,N 185th St & Meridian Ave N                                     ,47.7632065,-122.334511
81232  ,N 185th St & Corliss Ave N                                      ,47.7631912,-122.331917
81234  ,NE 185th St & 1st Ave NE                                        ,47.7631836,-122.329231
81236  ,NE 185th St & 3rd Ave NE                                        ,47.7631683,-122.326561
81238  ,NE 185th St & 5th Ave NE                                        ,47.7631454,-122.322845
81240  ,5th Ave NE & NE 183rd Ct                                        ,47.7612534,-122.32428
81242  ,5th Ave NE & NE 180th St                                        ,47.7592964,-122.324257
81244  ,5th Ave NE & NE 178th St                                        ,47.7574272,-122.324211
81246  ,5th Ave NE & NE 174th St                                        ,47.7550964,-122.324158
81248  ,5th Ave NE & NE 170th St                                        ,47.752037 ,-122.324104
81252  ,5th Ave NE & NE 155th St                                        ,47.741066 ,-122.323807
81254  ,5th Ave NE & NE 152nd St                                        ,47.7387314,-122.323723
81256  ,5th Ave NE & NE 148th St                                        ,47.7361908,-122.323654
81294  ,1st Ave NE & NE 140th St                                        ,47.730999 ,-122.328773
81300  ,5th Ave NE & NE 148th St                                        ,47.736721 ,-122.323463
81302  ,5th Ave NE & NE 152nd St                                        ,47.7390633,-122.323532
81304  ,5th Ave NE & NE 165th St                                        ,47.7488937,-122.32383
81305  ,5th Ave NE & NE 170th St                                        ,47.7521706,-122.323898
81309  ,5th Ave NE & NE 174th St                                        ,47.7547913,-122.323952
81314  ,5th Ave NE & NE 178th St                                        ,47.7578621,-122.324013
81316  ,5th Ave NE & NE 180th St                                        ,47.7597618,-122.324051
81318  ,5th Ave NE & NE 183rd Ct                                        ,47.7613754,-122.324081
81320  ,NE 185th St & 7th Ave NE                                        ,47.7632828,-122.323166
81321  ,NE 185th St & 1st Ave NE                                        ,47.7633171,-122.329514
81322  ,NE 185th St & 3rd Ave NE                                        ,47.7633133,-122.326988
81326  ,N 185th St & Corliss Ave N                                      ,47.7633286,-122.332161
81330  ,Horizon View & 45th Ave NE                                      ,47.7757416,-122.280983
81332  ,NE 203rd Pl & NE 203rd Ct                                       ,47.775589 ,-122.279396
81334  ,NE 201st Pl & 44th Pl NE                                        ,47.7738113,-122.281075
81336  ,NE 197th St & 42nd Ave NE                                       ,47.7731018,-122.284355
81338  ,NE 197th St & 40th Pl NE                                        ,47.7725983,-122.287506
81340  ,40th Pl NE & 37th Ave NE                                        ,47.7743721,-122.289665
81361  ,Pinehurst Way NE & NE 115th St                                  ,47.7123566,-122.314842
81364  ,NE Northgate Way & 5th Ave NE                                   ,47.708519 ,-122.322723
81367  ,NE Northgate Way & Roosevelt Way NE                             ,47.7084885,-122.317429
81368  ,Roosevelt Way NE & NE 111th St                                  ,47.7091064,-122.317764
81386  ,40th Pl NE & NE 197th St                                        ,47.7725143,-122.287849
81388  ,NE 197th St & 42nd Ave NE                                       ,47.7729912,-122.284203
81390  ,NE 201st Pl & 44th Pl NE                                        ,47.7736473,-122.281174
81392  ,NE 203rd Pl & NE 201st Pl                                       ,47.775444 ,-122.279015
81399  ,N 185th St & Fremont Ave N                                      ,47.7631607,-122.349991
8140   ,Rainier Ave S & S Holden St                                     ,47.5339088,-122.26989
81400  ,NE 160th St & 116th Ave NE                                      ,47.7436333,-122.185303
81402  ,NE 160th St & 119th Ave NE                                      ,47.7436943,-122.181671
81404  ,NE 160th St & 121st Ave NE                                      ,47.7437096,-122.178909
81408  ,124th Ave NE & NE 157th St                                      ,47.7416229,-122.175194
81410  ,124th Ave NE & NE 149th St                                      ,47.7360001,-122.175537
81412  ,124th Ave NE & NE 146th Pl                                      ,47.7339783,-122.175674
81418  ,124th Ave NE & NE 144th St                                      ,47.7306671,-122.175697
81420  ,124th Ave NE & NE 144th St                                      ,47.7317772,-122.175507
81422  ,124th Ave NE & NE 145th Pl                                      ,47.7338486,-122.175484
81424  ,124th Ave NE & NE 149th St                                      ,47.7360001,-122.175331
81426  ,124th Ave NE & NE 157th St                                      ,47.7417145,-122.174973
81428  ,NE 160th St & 124th Ave NE                                      ,47.7435493,-122.175781
81430  ,NE 160th St & 121st Ave NE                                      ,47.7438431,-122.179726
81432  ,NE 160th St & 119th Ave NE                                      ,47.7438354,-122.181808
81434  ,NE 160th St & Juanita Woodinville Way NE                        ,47.7438507,-122.184196
81436  ,NE 144th St & 123rd Ave NE                                      ,47.731205 ,-122.176559
81440  ,119th Ave NE & NE 159th St                                      ,47.7432022,-122.181938
81445  ,119th Ave NE & NE 153rd Pl                                      ,47.7391968,-122.182175
81446  ,119th Ave NE & NE 150th Pl                                      ,47.7370682,-122.18261
81448  ,119th Ave NE & NE 148th St                                      ,47.7350464,-122.18264
81450  ,119th Pl NE & NE 144th Pl                                       ,47.7328033,-122.181641
81452  ,NE 144th St & 119th Pl NE                                       ,47.7311935,-122.181091
81454  ,NE 144th St & 121st Pl NE                                       ,47.7311935,-122.178841
81456  ,NE 144th St & 124th Ave NE                                      ,47.7313423,-122.176476
81458  ,NE 144th St & 121st Pl NE                                       ,47.7313385,-122.178772
81460  ,NE 144th St & 119th Pl NE                                       ,47.7313271,-122.181419
81462  ,119th Pl NE & NE 144th Pl                                       ,47.7330666,-122.181419
81464  ,119th Ave NE & NE 148th St                                      ,47.7349625,-122.182404
81466  ,119th Ave NE & NE 150th Pl                                      ,47.7369652,-122.182419
81469  ,119th Ave NE & NE 153rd Pl                                      ,47.7392616,-122.1819
81472  ,119th Ave NE & NE 159th St                                      ,47.7429161,-122.181381
81480  ,130th Ave NE & NE 24th Pl                                       ,47.6325989,-122.167542
81482  ,130th Ave NE & NE 26th Pl                                       ,47.6339874,-122.166969
81484  ,130th Ave NE & NE 28th Pl                                       ,47.6353188,-122.166969
81486  ,130th Ave NE & NE 30th St                                       ,47.6367722,-122.167587
81488  ,130th Ave NE & NE 32nd St                                       ,47.6381874,-122.167572
81490  ,130th Ave NE & NE 32nd Pl                                       ,47.6394463,-122.167244
81492  ,131st Ave NE & NE 33rd St                                       ,47.6403961,-122.165657
81494  ,131st Ave NE & NE 36th St                                       ,47.6424026,-122.165497
81496  ,NE 36th St & 134th Ave NE                                       ,47.6425819,-122.162285
81498  ,134th Ave NE & NE 37th Pl                                       ,47.6438789,-122.161972
81500  ,134th Ave NE & NE 38th Pl                                       ,47.645443 ,-122.162041
81502  ,NE 40th St & 132nd Ave NE                                       ,47.6462479,-122.163773
81504  ,132nd Ave NE & NE 40th St                                       ,47.6481819,-122.164398
81506  ,132nd Ave NE & NE 47th St                                       ,47.6513786,-122.164291
81508  ,132nd Ave NE & NE 50th St                                       ,47.6534843,-122.1642
81510  ,132nd Ave NE & NE 51st Pl                                       ,47.6547585,-122.164169
81514  ,132nd Ave NE & NE 60th St                                       ,47.6606522,-122.163963
81532  ,132nd Ave NE & NE 85th St                                       ,47.6800499,-122.163811
81534  ,132nd Ave NE & NE 88th St                                       ,47.6816864,-122.163811
81536  ,132nd Ave NE & NE 93rd St                                       ,47.6839676,-122.164032
81538  ,132nd Ave NE & NE 95th St                                       ,47.686348 ,-122.164413
81540  ,132nd Ave NE & NE 97th St                                       ,47.6875725,-122.164604
81542  ,132nd Ave NE & NE 100th St                                      ,47.6896629,-122.164879
81544  ,132nd Ave NE & NE 102nd Pl                                      ,47.6915359,-122.16481
81546  ,132nd Ave NE & NE 104th St                                      ,47.6933594,-122.164703
81548  ,132nd Ave NE & NE 106th Pl                                      ,47.6952515,-122.164619
81550  ,132nd Ave NE & NE 108th St                                      ,47.6971359,-122.164536
81552  ,132nd Ave NE & NE 110th Pl                                      ,47.6996078,-122.164459
81554  ,132nd Ave NE & NE 112th St                                      ,47.7010918,-122.164413
81564  ,132nd Ave NE & NE 110th Pl                                      ,47.6994553,-122.164673
81566  ,132nd Ave NE & NE 109th Pl                                      ,47.6980705,-122.164719
81568  ,132nd Ave NE & NE 108th St                                      ,47.6955414,-122.16481
81570  ,132nd Ave NE & NE 104th St                                      ,47.6929512,-122.164932
81572  ,132nd Ave NE & NE 100th St                                      ,47.6891289,-122.165047
81574  ,132nd Ave NE & NE 97th St                                       ,47.6876144,-122.164825
81576  ,132nd Ave NE & NE 95th St                                       ,47.6861801,-122.164597
81578  ,132nd Ave NE & NE 93rd St                                       ,47.6843605,-122.164307
81580  ,132nd Ave NE & NE 88th St                                       ,47.6814308,-122.164017
8160   ,Rainier Ave S & S Othello St                                    ,47.5373726,-122.270271
81604  ,132nd Ave NE & NE 51st Pl                                       ,47.6547356,-122.164375
81606  ,132nd Ave NE & NE 50th St                                       ,47.6526146,-122.164444
81608  ,132nd Ave NE & NE 47th St                                       ,47.6513824,-122.164497
81612  ,132nd Ave NE & NE 40th St                                       ,47.6465454,-122.164597
81614  ,134th Ave NE & NE 40th St                                       ,47.6445847,-122.162186
81616  ,NE 36th St & 134th Ave NE                                       ,47.6427078,-122.162682
81618  ,131st Ave NE & NE 36th St                                       ,47.6422081,-122.16571
81620  ,131st Ave NE & NE 33rd St                                       ,47.6403618,-122.165901
81622  ,NE 32nd Pl & 130th Ave NE                                       ,47.6395683,-122.167282
81626  ,130th Ave NE & NE 30th St                                       ,47.6367302,-122.167786
81628  ,130th Ave NE & NE 28th Pl                                       ,47.6355209,-122.167297
81630  ,130th Ave NE & NE 26th Pl                                       ,47.6337852,-122.167175
81632  ,130th Ave NE & NE 24th Pl                                       ,47.632328 ,-122.16787
81633  ,Northup Way & 130th Ave NE                                      ,47.6281395,-122.167587
81635  ,Northup Way & 124th Ave NE                                      ,47.6297722,-122.176544
81637  ,Northup Way & NE 24th St                                        ,47.6326141,-122.182076
81665  ,228th Ave NE & NE 8th St                                        ,47.6156349,-122.035378
81668  ,228th Ave NE & NE 4th St                                        ,47.6127892,-122.035568
81670  ,228th Ave SE & E Main St                                        ,47.6089935,-122.035561
81672  ,228th Ave SE & SE 4th St                                        ,47.6055717,-122.035583
81674  ,228th Ave SE & SE 16th St                                       ,47.5952568,-122.035545
81677  ,228th Ave NE & NE 8th St                                        ,47.6151772,-122.035568
81678  ,228th Ave SE & SE 20th St                                       ,47.5911369,-122.035561
81680  ,228th Ave SE & SE 24th St                                       ,47.5881081,-122.035561
81681  ,228th Ave SE & SE 10th St                                       ,47.5996742,-122.035378
81684  ,South Sammamish P&R - Bay 1                                     ,47.5822945,-122.037125
81685  ,228th Ave SE & SE 8th St                                        ,47.6013794,-122.035614
81687  ,228th Ave SE & SE 8th St                                        ,47.6022301,-122.035408
81692  ,Front St N & NE Dogwood St                                      ,47.5342369,-122.036537
81703  ,228th Ave SE & SE 10th St                                       ,47.5987854,-122.035583
81704  ,Front St N & NE Crescent Dr                                     ,47.5360489,-122.036293
81713  ,Issaquah Pine Lake Rd SE & 228th Ave SE                         ,47.5823669,-122.034859
81714  ,228th Ave SE & Issaquah Pine Lake Rd SE                         ,47.5829048,-122.035461
81716  ,228th Ave SE & SE 24th St                                       ,47.5885124,-122.035355
81718  ,228th Ave SE & SE 20th St                                       ,47.5920982,-122.035355
81722  ,228th Ave SE & SE 16th St                                       ,47.5959129,-122.035339
81724  ,228th Ave SE & SE 4th St                                        ,47.6059608,-122.035378
81726  ,228th Ave SE & E Main St                                        ,47.609066 ,-122.035355
81728  ,228th Ave NE & NE 4th St                                        ,47.6134415,-122.035362
81731  ,Issaquah Pine Lake Rd SE & 231st Ln SE                          ,47.5808182,-122.031898
81733  ,Issaquah Pine Lake Rd SE & 231st Ln SE                          ,47.5813675,-122.032608
81735  ,Issaquah Pine Lake Rd SE & SE 40th Pl                           ,47.5722847,-122.022362
81737  ,Issaquah Pine Lake Rd SE & SE 40th Pl                           ,47.5724983,-122.022049
81738  ,Issaquah Pine Lake Rd SE & SE 37th Pl                           ,47.5750618,-122.022331
81739  ,Issaquah Pine Lake Rd SE & SE Klahanie Blvd                     ,47.5671921,-122.025162
81741  ,Issaquah Pine Lake Rd SE & SE Klahanie Blvd                     ,47.5677948,-122.024612
81743  ,Issaquah Pine Lake Rd SE & SE 47th Way                          ,47.5616074,-122.025146
81745  ,Issaquah Pine Lake Rd SE & SE 47th Way                          ,47.5616684,-122.024933
81749  ,Issaquah Pine Lake Rd SE & SE Issaquah-Fall City Rd             ,47.5554886,-122.02169
8175   ,Rainier Ave S & S Frontenac St                                  ,47.5401306,-122.271065
81751  ,Issaquah Pine Lake Rd SE & SE Issaquah Fall City Rd             ,47.5548973,-122.021484
81755  ,Bear Creek Park And Ride                                        ,47.6736107,-122.10096
81758  ,NE Redmond Way & 168th Ave NE                                   ,47.6726532,-122.116928
81760  ,228th Ave NE & NE 14th St                                       ,47.6219788,-122.035378
81762  ,180th Ave NE & NE 68th St                                       ,47.6676331,-122.100044
81775  ,228th Ave NE & NE 25th Way                                      ,47.631916 ,-122.035355
81790  ,Sahalee Way NE & NE 36th St                                     ,47.6423874,-122.055298
81791  ,180th Ave NE & NE 76th St                                       ,47.671463 ,-122.100212
81794  ,Sahalee Way NE & NE 37th Way                                    ,47.6446495,-122.056473
81800  ,Sahalee Way NE & NE 36th St                                     ,47.6419525,-122.055283
81802  ,180th Ave NE & NE 76th St                                       ,47.6715088,-122.100006
81810  ,Sahalee Way NE & Sahalee Dr E                                   ,47.6376991,-122.046814
81820  ,228th Ave NE & NE 25th Way                                      ,47.6316109,-122.035545
81825  ,228th Ave NE & NE 22nd St                                       ,47.629631 ,-122.035561
81837  ,SE Black Nugget Rd & East Lake Sammamish Pkwy SE                ,47.5499649,-122.040268
81838  ,SE Black Nugget Rd & East Lake Sammamish Pkwy SE                ,47.550106 ,-122.041183
81840  ,Sahalee Way NE & NE 28th Pl                                     ,47.6360359,-122.042473
81841  ,SE Black Nugget Rd & SE Issaquah Fall City Rd                   ,47.5482063,-122.033142
81842  ,Sahalee Way NE & 223rd Ave NE                                   ,47.6361504,-122.042343
81845  ,Sahalee Way NE & NE 37th Way                                    ,47.6443787,-122.056686
81846  ,SE Black Nugget Rd & SE Issaquah-Fall City Rd                   ,47.5493927,-122.027786
81847  ,Issaquah Pine Lake Rd SE & SE 37th Pl                           ,47.575161 ,-122.02269
81849  ,SE Black Nugget Rd & SE Issaquah-Fall City Rd                   ,47.5495224,-122.027496
81850  ,SE Black Nugget Rd & SE 62nd St                                 ,47.5480003,-122.035881
81851  ,SE Black Nugget Rd & SE 62nd St                                 ,47.5478706,-122.035965
81852  ,Sahalee Way NE & Sahalee Dr E                                   ,47.6379318,-122.047035
81853  ,SE Black Nugget Rd & SE 62nd St                                 ,47.5490303,-122.029434
81854  ,Sahalee Way NE & Redmond Fall City Rd                           ,47.6555862,-122.062729
81861  ,228th Ave NE & NE 22nd St                                       ,47.6293259,-122.035355
81870  ,228th Ave NE & 18th Pl NE                                       ,47.6269379,-122.035568
81871  ,228th Ave NE & 18th Pl NE                                       ,47.6254311,-122.035362
81880  ,228th Ave NE & NE 14th St                                       ,47.6220627,-122.035583
81884  ,Sahalee Way NE & Redmond Fall City Rd                           ,47.655899 ,-122.062538
8190   ,Rainier Ave S & S Holly St                                      ,47.5427284,-122.272881
81980  ,NE 205th St & 15th Ave NE                                       ,47.777523 ,-122.31263
81990  ,NE 205th St & 19th Ave NE                                       ,47.7774582,-122.308014
820    ,5th Ave & Jefferson St                                          ,47.6030922,-122.328751
82010  ,NE 205th St & 25th Ave NE                                       ,47.777401 ,-122.302742
82020  ,48th Ave W & 244th St SW                                        ,47.7778091,-122.297493
82080  ,35th Ave NE & NE 193rd St                                       ,47.7674294,-122.292068
82095  ,35th Ave NE & NE 189th Pl                                       ,47.7655296,-122.29203
82097  ,35th Ave NE & NE 195th St                                       ,47.7698059,-122.292137
821    ,5th Ave & Cherry St                                             ,47.6044922,-122.330048
8210   ,Rainier Ave S & S Graham St                                     ,47.546032 ,-122.275856
82100  ,35th Ave NE & Ballinger Way NE                                  ,47.76371  ,-122.291992
82104  ,Ballinger Way NE & 37th Ave NE                                  ,47.7615433,-122.287971
82105  ,Ballinger Way NE & 40th Ave NE                                  ,47.7602348,-122.285744
82106  ,Ballinger Way NE & NE 184th St                                  ,47.7589912,-122.282936
82107  ,Ballinger Way NE & NE 175th St                                  ,47.754425 ,-122.277756
82110  ,NE 145th St & Lake City Way NE                                  ,47.7338295,-122.293449
82120  ,NE 145th St & 30th Ave NE                                       ,47.7338562,-122.296936
82130  ,NE 145th St & 27th Ave NE                                       ,47.7338829,-122.299599
82133  ,25th Ave NE & NE 147th St                                       ,47.7352448,-122.301865
82135  ,NE 75th St & 18th Ave NE                                        ,47.6831131,-122.308884
82140  ,NE 145th St & 25th Ave NE                                       ,47.7339096,-122.302383
82145  ,Roosevelt Way NE & NE 80th St                                   ,47.6869354,-122.317451
82150  ,NE 145th St & 23rd Pl NE                                        ,47.7339325,-122.305237
82155  ,Roosevelt Way NE & NE 85th St                                   ,47.6906281,-122.31752
82160  ,NE 145th St & 15th Ave NE                                       ,47.7340279,-122.313164
